timestamp,open,high,low,close,volume
2025-04-10 11:50:00,81888.17,81904.24,81843.22,81846.36,10.25004
2025-04-10 11:51:00,81846.36,81856.0,81786.36,81793.87,8.14337
2025-04-10 11:52:00,81793.87,81826.09,81762.32,81767.78,5.61724
2025-04-10 11:53:00,81767.78,81820.0,81767.78,81807.77,7.57015
2025-04-10 11:54:00,81807.77,81835.34,81793.83,81835.21,3.51679
2025-04-10 11:55:00,81835.21,81900.0,81835.2,81876.3,50.58392
2025-04-10 11:56:00,81876.3,81900.01,81854.85,81854.86,33.2742
2025-04-10 11:57:00,81854.85,81869.57,81854.85,81861.36,4.06533
2025-04-10 11:58:00,81861.36,81915.71,81852.22,81915.71,10.64151
2025-04-10 11:59:00,81915.71,81941.78,81882.0,81882.01,8.38021
2025-04-10 12:00:00,81882.0,81882.0,81788.0,81805.75,11.08013
2025-04-10 12:01:00,81805.74,81826.09,81774.36,81774.37,8.82805
2025-04-10 12:02:00,81774.37,81825.76,81739.13,81825.76,12.44685
2025-04-10 12:03:00,81825.76,81836.0,81749.89,81749.9,4.87285
2025-04-10 12:04:00,81749.9,82049.74,81691.47,81814.75,159.71236
2025-04-10 12:05:00,81814.75,81870.15,81786.27,81858.06,28.43795
2025-04-10 12:06:00,81858.06,81892.36,81740.0,81740.01,17.6137
2025-04-10 12:07:00,81740.01,81740.01,81521.8,81573.51,88.22221
2025-04-10 12:08:00,81573.5,81624.53,81538.88,81624.53,10.44393
2025-04-10 12:09:00,81624.53,81671.7,81592.3,81671.7,12.78437
2025-04-10 12:10:00,81671.7,81708.0,81600.0,81707.99,12.01593
2025-04-10 12:11:00,81708.0,81728.02,81702.11,81706.09,7.48615
2025-04-10 12:12:00,81706.1,81706.1,81622.9,81668.72,20.05095
2025-04-10 12:13:00,81668.71,81668.72,81575.99,81643.99,131.15905
2025-04-10 12:14:00,81644.0,81652.18,81570.01,81649.0,22.82675
2025-04-10 12:15:00,81649.0,81649.0,81600.41,81626.08,12.19611
2025-04-10 12:16:00,81626.07,81646.43,81602.75,81632.0,10.33497
2025-04-10 12:17:00,81632.01,81720.01,81613.77,81699.36,18.13419
2025-04-10 12:18:00,81699.37,81728.0,81656.28,81705.04,11.46544
2025-04-10 12:19:00,81705.04,81753.49,81662.18,81747.6,7.24852
2025-04-10 12:20:00,81747.59,81788.0,81709.78,81734.01,10.16392
2025-04-10 12:21:00,81734.01,81734.01,81640.0,81640.71,10.0686
2025-04-10 12:22:00,81640.71,81695.66,81634.7,81638.59,19.02355
2025-04-10 12:23:00,81638.59,81743.74,81638.59,81743.74,6.74154
2025-04-10 12:24:00,81743.74,81750.0,81647.17,81701.63,7.98628
2025-04-10 12:25:00,81701.63,81710.81,81684.0,81696.82,9.81665
2025-04-10 12:26:00,81696.82,81778.52,81696.82,81751.99,12.56753
2025-04-10 12:27:00,81751.99,81774.0,81737.44,81737.47,11.54603
2025-04-10 12:28:00,81737.47,81859.35,81737.46,81850.0,18.36853
2025-04-10 12:29:00,81850.01,82157.26,81850.0,82007.94,126.63108
2025-04-10 12:30:00,82007.94,82466.35,82007.93,82380.0,462.73816
2025-04-10 12:31:00,82375.99,82375.99,81968.85,82209.89,118.36841
2025-04-10 12:32:00,82209.9,82337.04,82106.0,82106.01,148.86451
2025-04-10 12:33:00,82106.0,82213.9,82081.37,82199.99,32.80114
2025-04-10 12:34:00,82200.0,82200.0,81938.23,82044.57,67.23496
2025-04-10 12:35:00,82044.57,82044.57,81857.14,81951.02,38.76723
2025-04-10 12:36:00,81951.01,81965.77,81760.52,81919.67,58.78372
2025-04-10 12:37:00,81919.67,81952.2,81869.57,81882.01,41.92612
2025-04-10 12:38:00,81882.0,81941.85,81862.33,81920.89,18.60776
2025-04-10 12:39:00,81920.9,82060.75,81920.9,82024.11,63.79465
2025-04-10 12:40:00,82024.11,82024.11,81893.38,81893.38,110.70667
2025-04-10 12:41:00,81893.38,81893.38,81769.07,81802.52,48.39441
2025-04-10 12:42:00,81802.53,81908.43,81794.01,81908.42,24.63494
2025-04-10 12:43:00,81908.43,81942.62,81829.84,81936.01,24.93651
2025-04-10 12:44:00,81936.0,81936.0,81830.0,81844.0,23.50541
2025-04-10 12:45:00,81844.01,81859.02,81800.01,81826.0,20.8052
2025-04-10 12:46:00,81824.89,81824.89,81700.0,81732.01,30.17252
2025-04-10 12:47:00,81732.0,81739.13,81675.0,81721.74,22.88431
2025-04-10 12:48:00,81721.73,81757.83,81624.23,81624.26,17.45091
2025-04-10 12:49:00,81624.26,81715.5,81617.03,81629.11,23.55604
2025-04-10 12:50:00,81629.12,81659.89,81459.48,81474.47,60.42015
2025-04-10 12:51:00,81474.47,81525.66,81467.57,81525.66,37.69779
2025-04-10 12:52:00,81525.65,81608.7,81516.99,81550.86,24.23292
2025-04-10 12:53:00,81550.86,81608.7,81543.92,81582.0,13.06082
2025-04-10 12:54:00,81582.0,81723.64,81568.0,81723.64,30.74663
2025-04-10 12:55:00,81723.64,81754.1,81685.63,81700.66,19.45517
2025-04-10 12:56:00,81700.66,81700.66,81609.21,81671.7,19.64321
2025-04-10 12:57:00,81671.7,81740.14,81663.17,81683.1,9.087
2025-04-10 12:58:00,81683.1,81703.21,81644.26,81644.26,10.1448
2025-04-10 12:59:00,81644.26,81766.04,81644.26,81710.46,9.66796
2025-04-10 13:00:00,81710.45,81737.12,81648.74,81700.0,32.61922
2025-04-10 13:01:00,81700.0,81710.36,81652.17,81681.74,11.7055
2025-04-10 13:02:00,81681.74,81710.36,81618.19,81691.72,11.05342
2025-04-10 13:03:00,81691.71,81691.71,81584.22,81649.94,13.9745
2025-04-10 13:04:00,81649.94,81649.94,81590.85,81631.74,32.60826
2025-04-10 13:05:00,81631.74,81631.74,81582.22,81583.94,10.27189
2025-04-10 13:06:00,81583.94,81604.88,81531.57,81533.94,8.56695
2025-04-10 13:07:00,81533.94,81676.87,81532.64,81630.82,16.02261
2025-04-10 13:08:00,81630.81,81635.99,81532.9,81539.86,9.90362
2025-04-10 13:09:00,81539.86,81553.41,81521.73,81553.07,5.82723
2025-04-10 13:10:00,81553.06,81621.18,81530.56,81604.23,6.19141
2025-04-10 13:11:00,81604.23,81650.0,81596.39,81624.09,7.25175
2025-04-10 13:12:00,81622.02,81650.0,81600.0,81600.0,8.21904
2025-04-10 13:13:00,81600.01,81649.95,81588.42,81636.3,6.72673
2025-04-10 13:14:00,81636.31,81636.31,81542.78,81542.79,9.8369
2025-04-10 13:15:00,81542.79,81548.0,81494.0,81504.38,25.7917
2025-04-10 13:16:00,81504.38,81663.15,81500.05,81638.71,10.34851
2025-04-10 13:17:00,81638.7,81696.16,81614.39,81683.99,8.1154
2025-04-10 13:18:00,81683.98,81708.6,81643.44,81671.15,16.03209
2025-04-10 13:19:00,81671.14,81822.01,81671.14,81822.01,13.59395
2025-04-10 13:20:00,81822.01,81918.54,81820.82,81869.56,18.22643
2025-04-10 13:21:00,81869.57,81946.29,81860.49,81895.43,10.23339
2025-04-10 13:22:00,81895.43,81916.64,81869.56,81897.11,9.62069
2025-04-10 13:23:00,81897.12,81934.97,81834.3,81898.54,25.06603
2025-04-10 13:24:00,81898.54,81909.56,81808.0,81845.61,7.41456
2025-04-10 13:25:00,81845.62,81948.0,81842.97,81911.05,15.78131
2025-04-10 13:26:00,81911.05,81911.05,81813.2,81826.09,7.42858
2025-04-10 13:27:00,81826.09,81849.02,81732.48,81732.49,5.61575
2025-04-10 13:28:00,81732.48,81733.37,81673.63,81710.42,8.10455
2025-04-10 13:29:00,81710.41,81750.01,81689.34,81743.82,9.3149
2025-04-10 13:30:00,81743.39,81840.0,81627.29,81840.0,22.85695
2025-04-10 13:31:00,81839.99,81849.67,81438.62,81438.62,80.30617
2025-04-10 13:32:00,81438.62,81595.41,81392.99,81593.99,105.96747
2025-04-10 13:33:00,81594.0,81594.0,81436.51,81487.17,43.53232
2025-04-10 13:34:00,81487.18,81715.03,81483.51,81494.03,23.33888
2025-04-10 13:35:00,81494.04,81554.12,81347.82,81394.45,43.60813
2025-04-10 13:36:00,81394.45,81555.55,81383.65,81535.41,42.42617
2025-04-10 13:37:00,81535.42,81535.42,80939.27,80957.98,377.78153
2025-04-10 13:38:00,80957.99,81266.15,80957.99,81236.01,129.3689
2025-04-10 13:39:00,81236.01,81287.5,81124.22,81165.62,39.78497
2025-04-10 13:40:00,81165.62,81173.92,80942.16,80948.1,51.05629
2025-04-10 13:41:00,80948.11,81049.99,80931.43,80952.01,43.39433
2025-04-10 13:42:00,80951.19,81009.65,80866.98,80900.01,80.62437
2025-04-10 13:43:00,80900.01,80907.08,80764.84,80831.62,69.25386
2025-04-10 13:44:00,80831.61,80900.0,80825.5,80891.99,44.67624
2025-04-10 13:45:00,80892.0,81018.09,80833.29,81005.88,152.07674
2025-04-10 13:46:00,81004.83,81200.0,80957.51,81180.01,74.73938
2025-04-10 13:47:00,81180.01,81193.74,81086.95,81123.97,30.21473
2025-04-10 13:48:00,81123.98,81309.76,81123.97,81288.61,43.05501
2025-04-10 13:49:00,81288.6,81292.0,81177.47,81214.52,73.11285
2025-04-10 13:50:00,81214.52,81427.84,81122.01,81427.68,90.52879
2025-04-10 13:51:00,81427.68,81427.68,81156.0,81177.72,29.73414
2025-04-10 13:52:00,81177.71,81312.0,81163.08,81214.97,31.49886
2025-04-10 13:53:00,81212.05,81225.12,81115.2,81208.69,48.05231
2025-04-10 13:54:00,81208.69,81208.7,81088.0,81146.79,27.86151
2025-04-10 13:55:00,81146.78,81176.05,81045.69,81116.64,55.21038
2025-04-10 13:56:00,81116.64,81149.75,81055.0,81055.0,17.25966
2025-04-10 13:57:00,81055.01,81135.38,81032.9,81061.58,52.47915
2025-04-10 13:58:00,81061.58,81062.0,80868.01,80868.01,29.36939
2025-04-10 13:59:00,80868.0,80911.99,80856.0,80874.36,36.14687
2025-04-10 14:00:00,80874.35,81003.84,80811.05,80811.05,72.52469
2025-04-10 14:01:00,80811.05,80811.05,80634.26,80707.69,150.49316
2025-04-10 14:02:00,80707.69,80945.27,80696.21,80938.43,31.56223
2025-04-10 14:03:00,80938.43,81047.25,80872.0,81042.44,29.12753
2025-04-10 14:04:00,81042.44,81088.0,80998.0,80998.0,46.4944
2025-04-10 14:05:00,80998.01,81177.81,80974.33,81148.01,30.25651
2025-04-10 14:06:00,81148.01,81148.01,80975.99,81007.65,22.30748
2025-04-10 14:07:00,81007.66,81076.22,80928.65,81017.37,49.72299
2025-04-10 14:08:00,81017.37,81140.0,80990.26,81072.11,33.1491
2025-04-10 14:09:00,81072.12,81093.09,80994.01,81070.38,40.84457
2025-04-10 14:10:00,81070.38,81070.38,80962.0,80994.01,43.20947
2025-04-10 14:11:00,80994.0,81043.19,80826.08,80845.2,58.17687
2025-04-10 14:12:00,80845.2,80956.53,80802.0,80946.03,38.52428
2025-04-10 14:13:00,80946.03,81152.84,80944.27,81152.83,31.94025
2025-04-10 14:14:00,81152.84,81152.84,81089.98,81103.48,29.11436
2025-04-10 14:15:00,81103.47,81245.57,81096.01,81126.27,47.01081
2025-04-10 14:16:00,81126.28,81205.41,81058.49,81139.99,29.15341
2025-04-10 14:17:00,81139.99,81192.01,81079.97,81136.32,17.24763
2025-04-10 14:18:00,81134.01,81217.4,81072.0,81202.22,16.47679
2025-04-10 14:19:00,81202.22,81203.01,81086.95,81101.98,15.7178
2025-04-10 14:20:00,81101.98,81227.37,81101.98,81154.12,16.86799
2025-04-10 14:21:00,81154.11,81333.33,81117.23,81279.83,28.33811
2025-04-10 14:22:00,81279.82,81374.53,81257.11,81374.53,23.58777
2025-04-10 14:23:00,81374.52,81449.77,81368.0,81400.89,32.90633
2025-04-10 14:24:00,81400.89,81478.27,81378.66,81436.01,24.87222
2025-04-10 14:25:00,81436.01,81490.0,81384.77,81401.54,72.38392
2025-04-10 14:26:00,81401.55,81464.0,81380.2,81414.02,15.87953
2025-04-10 14:27:00,81414.03,81460.01,81330.08,81353.73,28.49005
2025-04-10 14:28:00,81353.73,81375.85,81300.0,81365.05,9.2726
2025-04-10 14:29:00,81365.05,81365.05,81286.0,81288.01,24.8121
2025-04-10 14:30:00,81288.01,81404.0,81288.01,81364.66,20.97276
2025-04-10 14:31:00,81364.66,81483.01,81364.65,81483.01,10.20205
2025-04-10 14:32:00,81483.01,81500.0,81445.45,81478.27,19.38361
2025-04-10 14:33:00,81478.26,81557.08,81478.26,81528.0,34.9981
2025-04-10 14:34:00,81528.0,81658.66,81526.28,81625.38,46.08729
2025-04-10 14:35:00,81625.38,81625.38,81521.73,81578.43,20.77652
2025-04-10 14:36:00,81578.43,81800.0,81566.33,81770.02,68.44407
2025-04-10 14:37:00,81770.01,81770.01,81573.6,81590.68,29.23895
2025-04-10 14:38:00,81590.68,81650.0,81554.02,81627.57,14.92199
2025-04-10 14:39:00,81627.56,81650.0,81536.0,81590.68,38.98287
2025-04-10 14:40:00,81590.68,81795.43,81590.67,81795.43,74.7622
2025-04-10 14:41:00,81795.43,81841.58,81677.1,81733.45,64.21044
2025-04-10 14:42:00,81733.45,81826.09,81708.3,81760.0,16.72398
2025-04-10 14:43:00,81760.0,81762.78,81565.21,81566.02,32.33456
2025-04-10 14:44:00,81566.01,81640.0,81566.01,81639.99,27.48055
2025-04-10 14:45:00,81640.0,81653.99,81556.05,81574.0,17.3049
2025-04-10 14:46:00,81574.01,81639.96,81556.86,81597.59,28.5452
2025-04-10 14:47:00,81597.59,81597.59,81450.01,81483.88,37.95525
2025-04-10 14:48:00,81483.88,81529.63,81457.01,81497.05,21.6103
2025-04-10 14:49:00,81497.05,81545.89,81460.0,81528.99,26.70896
2025-04-10 14:50:00,81528.99,81528.99,81433.85,81442.91,26.82623
2025-04-10 14:51:00,81442.92,81555.88,81431.55,81464.47,70.83412
2025-04-10 14:52:00,81464.48,81478.27,81406.97,81414.38,40.36542
2025-04-10 14:53:00,81414.39,81443.54,81373.18,81439.15,32.01849
2025-04-10 14:54:00,81439.15,81508.47,81437.23,81470.74,34.00908
2025-04-10 14:55:00,81470.74,81537.91,81413.32,81416.0,15.5121
2025-04-10 14:56:00,81416.01,81416.01,81303.14,81309.82,40.83921
2025-04-10 14:57:00,81309.82,81347.82,81287.02,81320.46,20.32974
2025-04-10 14:58:00,81320.45,81320.46,81253.27,81253.28,24.81305
2025-04-10 14:59:00,81253.28,81272.19,81221.69,81272.19,28.6774
2025-04-10 15:00:00,81272.19,81353.1,81241.96,81334.78,36.66929
2025-04-10 15:01:00,81335.88,81335.99,81095.0,81096.41,47.10438
2025-04-10 15:02:00,81096.41,81137.79,80952.06,80965.02,86.97689
2025-04-10 15:03:00,80965.02,81089.99,80952.0,81009.81,49.99777
2025-04-10 15:04:00,81009.81,81016.15,80937.01,80982.01,44.87186
2025-04-10 15:05:00,80982.0,81037.8,80913.04,80968.02,71.71768
2025-04-10 15:06:00,80968.02,81096.76,80924.67,81075.28,55.25369
2025-04-10 15:07:00,81075.27,81119.37,81014.97,81091.0,43.81314
2025-04-10 15:08:00,81091.0,81096.43,81018.34,81049.91,31.5459
2025-04-10 15:09:00,81049.9,81130.44,81028.0,81078.0,27.23933
2025-04-10 15:10:00,81078.01,81092.18,81046.65,81084.62,35.22475
2025-04-10 15:11:00,81084.62,81084.62,80946.4,80962.2,41.03756
2025-04-10 15:12:00,80962.21,80997.7,80957.25,80967.68,18.5911
2025-04-10 15:13:00,80967.68,80974.55,80883.69,80884.03,35.10388
2025-04-10 15:14:00,80884.03,80884.03,80709.0,80718.05,71.44273
2025-04-10 15:15:00,80718.05,80739.14,80600.0,80600.01,54.14265
2025-04-10 15:16:00,80600.0,80600.0,80444.85,80508.0,94.39493
2025-04-10 15:17:00,80508.0,80593.76,80452.58,80565.21,50.86432
2025-04-10 15:18:00,80565.21,80586.78,80389.15,80450.0,32.66504
2025-04-10 15:19:00,80449.99,80605.15,80446.0,80574.51,44.6576
2025-04-10 15:20:00,80574.51,80574.51,80482.02,80511.62,48.21985
2025-04-10 15:21:00,80511.62,80518.76,80403.5,80416.29,57.08396
2025-04-10 15:22:00,80416.28,80465.64,80402.55,80436.52,28.01356
2025-04-10 15:23:00,80436.51,80436.51,80348.0,80348.01,69.74476
2025-04-10 15:24:00,80348.01,80381.0,80293.22,80376.0,74.16148
2025-04-10 15:25:00,80376.01,80420.38,80310.0,80374.01,37.47731
2025-04-10 15:26:00,80374.0,80484.0,80287.16,80456.01,56.5313
2025-04-10 15:27:00,80456.01,80460.0,80303.21,80316.82,19.00388
2025-04-10 15:28:00,80316.83,80368.0,80300.0,80321.0,26.20147
2025-04-10 15:29:00,80320.99,80330.04,80216.44,80232.01,168.42687
2025-04-10 15:30:00,80232.01,80278.0,80171.59,80248.93,55.67429
2025-04-10 15:31:00,80248.92,80248.93,80077.91,80113.3,84.33735
2025-04-10 15:32:00,80110.76,80124.0,80044.81,80057.9,65.41621
2025-04-10 15:33:00,80057.89,80057.9,79862.64,79869.53,226.58366
2025-04-10 15:34:00,79869.53,79971.19,79856.69,79929.46,85.24974
2025-04-10 15:35:00,79929.46,79939.99,79779.55,79807.21,55.21538
2025-04-10 15:36:00,79807.21,79808.45,79675.3,79685.33,75.26493
2025-04-10 15:37:00,79685.33,79685.33,79530.5,79530.51,100.33968
2025-04-10 15:38:00,79530.5,79580.0,79401.0,79408.87,117.76924
2025-04-10 15:39:00,79408.87,79459.99,79210.0,79244.47,104.19896
2025-04-10 15:40:00,79244.47,79431.73,79170.0,79360.0,125.80191
2025-04-10 15:41:00,79359.99,79542.48,79357.73,79408.01,96.39974
2025-04-10 15:42:00,79408.02,79491.99,79348.87,79426.72,60.67593
2025-04-10 15:43:00,79426.72,79442.2,79241.66,79257.94,152.58848
2025-04-10 15:44:00,79256.79,79304.35,79154.5,79217.4,189.82041
2025-04-10 15:45:00,79217.39,79235.83,79093.02,79235.82,115.35878
2025-04-10 15:46:00,79235.82,79254.0,79115.42,79164.0,70.67506
2025-04-10 15:47:00,79164.01,79191.57,79086.95,79086.96,53.774
2025-04-10 15:48:00,79086.95,79116.75,78944.02,78944.03,142.35178
2025-04-10 15:49:00,78944.03,78954.85,78705.88,78706.17,146.42308
2025-04-10 15:50:00,78706.17,78940.0,78704.79,78833.47,148.78665
2025-04-10 15:51:00,78832.13,78832.13,78606.06,78737.58,178.16361
2025-04-10 15:52:00,78737.58,78848.81,78700.0,78819.79,108.09911
2025-04-10 15:53:00,78819.79,79181.11,78790.08,79090.02,435.05503
2025-04-10 15:54:00,79090.02,79199.02,78992.53,79199.01,90.38055
2025-04-10 15:55:00,79199.02,79226.96,78863.63,78876.41,85.31382
2025-04-10 15:56:00,78876.41,78956.53,78802.81,78810.02,116.59756
2025-04-10 15:57:00,78810.02,78900.0,78760.01,78760.02,252.6122
2025-04-10 15:58:00,78760.01,78780.0,78635.76,78736.03,100.82153
2025-04-10 15:59:00,78742.52,78813.32,78686.62,78757.0,47.66127
2025-04-10 16:00:00,78757.24,78977.43,78708.68,78746.02,109.282
2025-04-10 16:01:00,78746.03,78815.27,78484.3,78504.0,138.35053
2025-04-10 16:02:00,78503.99,78745.42,78464.36,78738.39,64.74485
2025-04-10 16:03:00,78738.39,78750.0,78642.89,78709.89,47.54874
2025-04-10 16:04:00,78709.9,78886.57,78706.72,78807.67,50.11879
2025-04-10 16:05:00,78806.64,78841.25,78574.01,78621.68,47.64179
2025-04-10 16:06:00,78621.68,78849.22,78614.42,78838.01,33.60728
2025-04-10 16:07:00,78838.01,79086.96,78833.21,79068.31,41.06188
2025-04-10 16:08:00,79068.31,79169.43,79050.0,79136.68,93.34412
2025-04-10 16:09:00,79136.67,79278.55,79080.94,79089.65,76.08977
2025-04-10 16:10:00,79089.66,79089.66,78879.24,78914.62,40.27806
2025-04-10 16:11:00,78915.47,79100.0,78830.91,79089.98,27.24582
2025-04-10 16:12:00,79089.99,79163.0,79000.0,79085.05,49.86046
2025-04-10 16:13:00,79085.05,79086.96,78921.0,78933.99,51.44402
2025-04-10 16:14:00,78933.99,78934.0,78824.0,78884.74,24.65588
2025-04-10 16:15:00,78884.73,78884.73,78691.28,78800.02,44.18347
2025-04-10 16:16:00,78800.01,78860.0,78700.0,78858.8,26.21795
2025-04-10 16:17:00,78858.81,78858.81,78723.82,78820.0,16.87501
2025-04-10 16:18:00,78819.99,78819.99,78689.67,78720.16,24.21911
2025-04-10 16:19:00,78720.16,78848.12,78716.13,78835.5,17.7989
2025-04-10 16:20:00,78835.49,78870.91,78739.9,78813.99,40.77005
2025-04-10 16:21:00,78815.99,78815.99,78607.77,78644.99,43.66385
2025-04-10 16:22:00,78644.99,78700.0,78528.22,78556.97,69.29947
2025-04-10 16:23:00,78556.98,78800.87,78500.0,78743.84,62.07172
